"created","text","url","latitude","longitude","retweets","favorites","source.r","hashtag","z"
2018-02-18 23:39:43,"Movie night is our favorite night! <ed><a0><bd><ed><b2><93><ed><a0><bd><ed><b8><8e> #BlackPanther https://t.co/VteoOxwfGA","https://twitter.com/jdc95/status/965370275284975616",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:39:41,"Epic. Gorgeous. And most importantly full of BAD ASS WOMEN!!!!!! #BlackPanther #WakandaForever","https://twitter.com/hilary_alyse/status/965370266791694341",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 23:39:41,"RYAN COOGLER ENDING #BLACKPANTHER WITH CHADWICK AND ALEX HIBBERT IS A CINEPHILE GIFT. THOSE LOOKS INTO EACH OTHER'S EYES. I AM SHOOOOOOK","https://twitter.com/ZSharf/status/965370265516593153",NA,NA,0,13,"IPHONE","#blackpanther",1
2018-02-18 23:39:40,"A favorite #blackpanther memory of mine was the part in civil war when he had realized that Zemo killed his father.<e2><80><a6> https://t.co/w11ykyQJU1","https://twitter.com/gorgeously_riah/status/965370260957401094",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 23:39:40,"The Production Designer behind Creed, Moonlight, Miles Ahead and Lemonade delves into the new #Marvel #BlackPanther https://t.co/eUc1JrX8jQ","https://twitter.com/DaveBlass/status/965370259472498688",NA,NA,1,3,"IPHONE","#blackpanther",1
2018-02-18 23:39:39,"So many people walked out before the post credit scenes<ed><a0><bd><ed><b8><a9><ed><a0><bd><ed><b8><ad> y<e2><80><99>all are missing out on a spiritual experience #blackpanther<c2><a0> #whitewolf<ed><a0><bd><ed><b2><97>","https://twitter.com/baizenvalentine/status/965370255131463680",NA,NA,1,4,"IPHONE","#blackpanther",1
2018-02-18 23:39:39,"Hands down would see Black Panther again!!! Absolutely incredible casting, amazing costumes, and a beautiful celebr<e2><80><a6> https://t.co/qfNPZ1VxBD","https://twitter.com/McKinneyAlicia7/status/965370254732996609",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:38,"Ayyyyye... SHOW OUT! #BlackPanther https://t.co/4zaXPwGMQl","https://twitter.com/MimiMeowWwW/status/965370253541892096",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:39:38,"So tired of you Marvel fanatics criticizing everyone else for their reasons for going to see this movie. If I want<e2><80><a6> https://t.co/xLDJHMDVHk","https://twitter.com/shegotsaucefu/status/965370252245729280",NA,NA,1,5,"IPHONE","#blackpanther",1
2018-02-18 23:39:38,"Breathtaking visuals, edge of my seat action, powerful themes and values. I haven't felt this inspired during a mar<e2><80><a6> https://t.co/jnFkYcrbJv","https://twitter.com/wolverblaine/status/965370250844807168",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 23:39:36,"RIGHT?!? So good... #BlackPanther https://t.co/nZYZgl5oUJ","https://twitter.com/OkapiSeeks/status/965370243051909120",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:36,"From now on, I'm gonna greet everyone like this: <ed><a0><bd><ed><b9><85><ed><a0><bc><ed><bf><bf><e2><80><8d><e2><99><80><ef><b8><8f>
#BlackPanther #Wakandaforever","https://twitter.com/SimoneMSamuels/status/965370241923641350",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:39:35,"Interesting to see the #BlackPanther vs. #Killmonger conversation.. It mirrors the conflict btwn #ProfessorX and<e2><80><a6> https://t.co/2Jz7hkSqKC","https://twitter.com/ALBDamn/status/965370238492725250",NA,NA,2,6,"ANDROID","#blackpanther",1
2018-02-18 23:39:34,"#BlackPanther best Marvel movie to date!! Don<e2><80><99>t @ me with nonsense!!","https://twitter.com/rjarri1610/status/965370234143199232",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:31,"My fav part of #BlackPanther was when Okoye told Nakia
""If u love ur country, u'll SERVE your country."" and Nakia s<e2><80><a6> https://t.co/M3XJPdHdYq","https://twitter.com/HeyDevyDev/status/965370222034149376",NA,NA,0,3,"ANDROID","#blackpanther",1
2018-02-18 23:39:31,"@sexposparenting @Marvel ""Oh my...yes.""

--A woman behind me when Michael B. Jordan took his shirt off during #BlackPanther","https://twitter.com/FilmAndWaterPod/status/965370221803573248",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 23:39:29,"AMAZING. Give me all the afrofuturism now. ALL THE AFROFUTURISM #BlackPanther #WakandaForever","https://twitter.com/terfle/status/965370213951836162",NA,NA,0,9,"IPHONE","#blackpanther",1
2018-02-18 23:39:29,"@FBI has got a real bad habit of ignoring tips
#GreatAwakening #QAnon #BillCooper #MKUltra #BeholdAPaleHorse<e2><80><a6> https://t.co/bjFQGxzWqX","https://twitter.com/toksikshok/status/965370213448511489",NA,NA,1,2,"IPHONE","#blackpanther",1
2018-02-18 23:39:28,"Thinking bout going to see #BlackPanther for a second time. Only movies I<e2><80><99>ve seen twice are #Fences &amp; #Snowden.","https://twitter.com/TheUnsung0/status/965370210093031430",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:28,"Date night with the wonderful @_lumisade . dinner tge Black Panther! Excited for the movie but happier I can be wit<e2><80><a6> https://t.co/2VolUnG8Zn","https://twitter.com/BrainsForDinner/status/965370208503455744",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 23:39:27,"""The wise build bridges. The fools build barriers."" 

#BlackPanther gets it.","https://twitter.com/MikeCherryWMUR/status/965370205789736961",NA,NA,3,13,"ANDROID","#blackpanther",1
2018-02-18 23:39:27,"#BlackPanther is one of the best films I<e2><80><99>ve ever seen, definitely a must watch!!<ed><a0><bd><ed><b2><af> @MarvelStudios","https://twitter.com/lailahcatherine/status/965370204208484353",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:25,"#blackpanther Going To Blow My Mind And Im Ready For It","https://twitter.com/_itsjustrandy_/status/965370197971537920",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 23:39:25,"both times I<e2><80><99>ve seen #BlackPanther this weekend (one in NYC and one in Cincinnati), the theaters have been sold out<e2><80><a6> https://t.co/u3sFD8JiXE","https://twitter.com/divyasa1/status/965370197526892544",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:23,"I just watched #BlackPanther and oh my god, the movie was absolutely amazing!! It<e2><80><99>s was phenomenal.","https://twitter.com/okjazzlyn/status/965370190883164161",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:23,"Also where was Cap? When you need to take on an army a super solider that your hiding would come in handy no? #blackpanther","https://twitter.com/Benjmeister85/status/965370189620629504",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:23,"I<e2><80><99>ve been sick all weekend but for #shuri I will push through. #blackpanther https://t.co/CyZ2Ax29C3","https://twitter.com/palaceofposey/status/965370187934449664",NA,NA,89,514,"IPHONE","#blackpanther",1
2018-02-18 23:39:22,"Back to Wakanda!!! #BlackPanther #WakandaForever <e2><80><94> watching Black Panther at Amc Southlake 24 https://t.co/DbvXgjj6s4","https://twitter.com/palvarado1gsu/status/965370186177155074",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:39:22,"LMAO.. Good movie! #BlackPanther https://t.co/GJ4U80mYUu","https://twitter.com/DLano973/status/965370185208291330",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:39:21,"Tomorrow is my day...#BlackPanther https://t.co/EHeiVtTJCb","https://twitter.com/robinsfreedom/status/965370181571764225",NA,NA,1,5,NA,"#blackpanther",1
2018-02-18 23:39:21,"@DanaiGurira Saw #BlackPanther last night. #WakandaForever is safe, #KingT'Challa is safe. Your performance was awe<e2><80><a6> https://t.co/m3BhI0ScWP","https://twitter.com/debih617/status/965370179713753088",NA,NA,0,0,"ANDROID","#blackpanther",1
2018-02-18 23:39:17,"#BlackPanther did $192 million, this is amazing! https://t.co/I7liWc8yiH","https://twitter.com/_OnlyBDrakeford/status/965370162106060801",NA,NA,1,1,"IPHONE","#blackpanther",1
2018-02-18 23:39:14,"Me buying movie tickets to see #BlackPanther a second time: https://t.co/GPJ4EQdlPt","https://twitter.com/IamTHREEE/status/965370152182218752",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 23:39:13,"Great movie #blackpanther  I definitely recommend https://t.co/eOqKrDmm4K","https://twitter.com/TheTazman22/status/965370149325897729",NA,NA,0,1,NA,"#blackpanther",1
2018-02-18 23:39:13,"Going to see #BlackPanther in a few minutes! <ed><a0><bd><ed><b8><83> (Also can we talk about how cute that little automatic emoji is??)","https://twitter.com/Shellz_bee/status/965370145731502080",NA,NA,0,0,"ANDROID","#blackpanther",1
2018-02-18 23:39:11,"Am I the only one that noticed how SMOOTH lupitas skin was in #BlackPanther","https://twitter.com/PayThe_Ransom/status/965370139419004929",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 23:39:10,"I just wanna take a moment to appreciate M'Baku. Winston Duke hey <ed><a0><bd><ed><b8><8d>#BlackPanther https://t.co/kLPlrDNarl","https://twitter.com/Sharron_1922/status/965370136071983105",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:10,"Absolutely loved watching #BlackPanther  definitely another trip is on the cards....words cannot express how much w<e2><80><a6> https://t.co/emmNM7G8Nw","https://twitter.com/enjoyentertain1/status/965370134268440576",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 23:39:10,"#BlackPanther was amazing","https://twitter.com/ELxPIPORRO/status/965370133848952832",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:08,"Oh my god black panther is absolutely incredible. I am in total awe by the amazing cast and crew who brought this f<e2><80><a6> https://t.co/pskzQpsOG6","https://twitter.com/salivaplathh/status/965370124441149440",NA,NA,0,4,"IPHONE","#blackpanther",1
2018-02-18 23:39:07,"#BlackPanther in IMAX for the WIN! <e2><98><84><ef><b8><8f> @ Regal Cinemas Hollywood 16 &amp;<e2><80><a6> https://t.co/1h3JblXqUg","https://twitter.com/jewelsjaye/status/965370120758550528","29.16249927","-82.1670435",0,0,NA,"#blackpanther",1
2018-02-18 23:39:07,"Enter to win #BlackPanther Wooden Pin Mates from @Fit_Disney_Mom. #BlackPantherEvent https://t.co/MSvfSlHQKP","https://twitter.com/Devinwasagenius/status/965370120515280897",NA,NA,1,0,"WEB","#blackpanther",1
2018-02-18 23:39:06,"When you go to war against your day 1s on the behalf of the homie you just met #WakandaForever #blackpanther https://t.co/DRdeXEjqKm","https://twitter.com/sosa_hendrix/status/965370119403778049",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:06,"Black flow...
Respecting the Journey<ed><a0><bd><ed><b1><91><ed><a0><bd><ed><b2><96>...

#blackhistorymonth #blackisbeautiful #blackpanther<e2><80><a6> https://t.co/uXy629MHiC","https://twitter.com/Royaltees2014/status/965370119206486016",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:39:05,"GOTTA SEE #BLACKPANTHER AGAIN QUICK!!!!! IM ITCHING <ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b8><ad>","https://twitter.com/TrulyBoMason/status/965370111950512128",NA,NA,0,5,"IPHONE","#blackpanther",1
2018-02-18 23:39:05,"Most of the rooms are #BlackPanther https://t.co/ba5QuOYUjR","https://twitter.com/LocaLamb/status/965370111879151616",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:04,"This definitely surprises me.  I had never heard of #BlackPanther until the MCU came out.  I'm not sure I get why i<e2><80><a6> https://t.co/1sdfBunQPw","https://twitter.com/becripps/status/965370111048765448",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 23:39:03,"After viewing  #BlackPanther 
I just had 2 <ed><a0><bd><ed><b8><86><ed><a0><bd><ed><b8><86>

#love #life #comics #dance https://t.co/cZIkkrxnVA","https://twitter.com/Du_mmor/status/965370105327693824",NA,NA,0,4,"ANDROID","#blackpanther",1
2018-02-18 23:39:02,"I'm pretty sure T'Challa, Nakia, and Okoye could defeat Thanos all by themselves. We don't even need the rest of th<e2><80><a6> https://t.co/sqofNAuwHd","https://twitter.com/hannah_schrum/status/965370102458781696",NA,NA,1,3,"ANDROID","#blackpanther",1
2018-02-18 23:39:01,"#BlackPanther

Dope Dope","https://twitter.com/glitchpics_/status/965370099090755585",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 23:39:01,"Lovvveeed #BlackPanther","https://twitter.com/Thts_justdee2/status/965370098776190977",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 23:39:01,"I have to go watch #BlackPanther again. I need to see it on IMAX this time. <ed><a0><bd><ed><b8><a9>","https://twitter.com/ShaLula_MaJoy/status/965370098495172608",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:39:01,"<e2><80><98>Marvel-ous Makers<e2><80><99> Bring Black Panther-Inspired Creations to the Classroom https://t.co/u2b0YaahV6 #blackpanther<e2><80><a6> https://t.co/cPbpj4g99a","https://twitter.com/hapara_team/status/965370096918163457",NA,NA,1,1,NA,"#blackpanther",1
2018-02-18 23:39:01,"Giveaway - $25 Fandango Gift Card To See Black Panther! @theblackpanther #blackpanther @MarvelStudios https://t.co/aViQ1AZNzQ via @gaynycdad","https://twitter.com/SheaBalentine/status/965370095374565376",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 23:39:00,"Okay. I watched #BlackPanther. It won't be spoilers until Weds, but I will say this.

1) Your opinion on<e2><80><a6> https://t.co/MwDmHceUd1","https://twitter.com/dtwps/status/965370093898264578",NA,NA,6,35,"WEB","#blackpanther",1
2018-02-18 23:39:00,"Just watched #BlackPanther wow I was blown away by it. This is one of my favorite Marvel movie.","https://twitter.com/JesseMbuLuboya/status/965370091306074112",NA,NA,0,0,"ANDROID","#blackpanther",1
2018-02-18 23:38:59,"Msg me your #BlackPanther movie reviews? (may read tweet live on air tonight on #CoffeeTalkWithChelle)","https://twitter.com/coffeetalkwc/status/965370090710585347",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:38:59,"If you still haven<e2><80><99>t watched #BlackPanther there are spoilers in here. This is a well written piece <e2><80><94> On Black Pant<e2><80><a6> https://t.co/B7PgsQ4Geb","https://twitter.com/pharezy/status/965370089951383552",NA,NA,0,2,"IPHONE","#blackpanther",1
2018-02-18 23:38:58,"Fact is that any high marketed new Marvel franchise movie opening this particular weekend would had smash box office records. #BlackPanther","https://twitter.com/Nathiest/status/965370085224394757",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 23:38:57,"Saw #BlackPanther today. It was phenomenal. Highly recommend everyone to go watch it. Left the theater shouting Wakanda forever!! <ed><a0><bd><ed><b8><82>","https://twitter.com/Yanny_Abramo/status/965370079805427712",NA,NA,0,2,"IPHONE","#blackpanther",1
2018-02-18 23:38:57,"The latest <e2><98><9e>*clover time*<e2><98><9c>! https://t.co/XjOdU0uWkO #bmgbvb #blackpanther","https://twitter.com/clover_guy/status/965370079700574208",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:38:56,"Killmonger was my fav<ed><a0><bd><ed><b6><a4> #BlackPanther https://t.co/cbFu0uvWdO","https://twitter.com/ayannahunley/status/965370077590835201",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:38:56,"You all understand why I love snowy mountains now?? #BlackPanther","https://twitter.com/noitsrebecca/status/965370075787284480",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:38:55,"Before you silence your phones, Pt. 2 #BlackPanther https://t.co/4Ior1aiyoW","https://twitter.com/classofhc/status/965370073325146112",NA,NA,0,0,"ANDROID","#blackpanther",1
2018-02-18 23:38:54,"@bycycle Taking my kids to see it tonight #BlackPantherChallenge #rakeitup #blackpanther","https://twitter.com/SweetMissV423/status/965370068682067968",NA,NA,0,4,"IPHONE","#blackpanther",1
2018-02-18 23:38:54,"Currently reading my way through Reginald Hudlin<e2><80><99>s #BlackPanther run, and I am curious how well it is regarded.","https://twitter.com/24panels/status/965370066522042368",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:38:50,"A SC that takes pride in him now better be a SC that never again treats its nonwhite citizens differently than its<e2><80><a6> https://t.co/KAv1nSG61I","https://twitter.com/scjazzman/status/965370052643115009",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 23:38:48,"#BlackPanther was even better the second time","https://twitter.com/miss_symone10/status/965370040576077831",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:38:47,"Movie Report: #EEBAFTAs Results, #BlackPanther wins the box office and new releases this week https://t.co/iec9iopBCk","https://twitter.com/MatthewLiedke/status/965370039863074816",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 23:38:47,"The #BLACKPANTHER movie has shed light on a few things...

1) We can see the positive when we chose to
2) There... https://t.co/fJfOcTdr9A","https://twitter.com/ItsMemphisLive/status/965370037178720257",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:38:47,"going to see #BlackPanther and not a single imaginary person has attacked me :))) doing well https://t.co/PNESfx6lLa","https://twitter.com/sgfgpiper/status/965370036289355776",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 23:38:46,"""The black panther has been a protector of Wakanda for generations. And now, it is time to show the outside world w<e2><80><a6> https://t.co/kxzsk3575N","https://twitter.com/rosalynette/status/965370032556560384",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 23:38:43,"Going to see #BlackPanther tonight. I honestly been this excited for a movie since like.....Harry Potter or some shit. Honestly, lol","https://twitter.com/Trey_stewart29/status/965370019625553920",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:38:42,"In #BlackPanther, a super cool, blink and you'll miss it moment, happens when Ross destroys the last cargo ship on<e2><80><a6> https://t.co/kI7sVgovIH","https://twitter.com/Pamsteropolous/status/965370017997979648",NA,NA,1,0,"ANDROID","#blackpanther",1
2018-02-18 23:38:40,"#BlackPanther had the highest debut ever for a film with a February release in the US and Canada
https://t.co/8NWtfu7h0n","https://twitter.com/dpa_intl/status/965370010767040512",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 23:38:38,"Where do I sign up for training with the women warriors of Wakanda? Also when are we getting their back story movie<e2><80><a6> https://t.co/psT3B51bAH","https://twitter.com/LindsayDinsyDay/status/965370001489358848",NA,NA,1,3,"IPHONE","#blackpanther",1
2018-02-18 23:38:37,"#BlackPanther was amazing. Go watch it.","https://twitter.com/dlehmann24/status/965369997097930752",NA,NA,0,2,"IPHONE","#blackpanther",1
2018-02-18 23:38:37,"Private Screening for #BlackPanther #BlackTie4BlackPanther #BlackGirlsRock #CrystalPisCrazy https://t.co/THNyIv6BT3","https://twitter.com/CrystalPisCrazy/status/965369994585534464",NA,NA,0,4,"ANDROID","#blackpanther",1
2018-02-18 23:38:37,"ICYMI: Here's chapter 1-4 of our video series documenting @GhettoGastro<e2><80><99>s process in bringing the cuisine from the<e2><80><a6> https://t.co/Y2goHHxpyl","https://twitter.com/IHEARTCOMIX/status/965369994308497409",NA,NA,0,1,"WEB","#blackpanther",1
2018-02-18 23:38:36,"Told Cruz to pick a movie... so he picked #BlackPanther which Is awesome, but then he said after #peterabbit <ed><a0><bd><ed><b8><92> so P<e2><80><a6> https://t.co/tCwT0wxu0b","https://twitter.com/tetes1991/status/965369991917809664",NA,NA,0,3,"IPHONE","#blackpanther",1
2018-02-18 23:38:35,"#BlackPanther was ABSOLUTELY AWESOME <ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><bf><be>!!!! #BlackPantherMovie #SundayFunday https://t.co/yQEUN8mDAU","https://twitter.com/Sweetdivine81/status/965369988600225792",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:38:35,"thank you for everyone who didn<e2><80><99>t leave at the credits when watching #BlackPanther","https://twitter.com/bocasair/status/965369988507885568",NA,NA,0,3,"IPHONE","#blackpanther",1
2018-02-18 23:38:35,"It's a good goal to strive for, and the heroes in #BlackPanther are good role models for kids of all colors to have.","https://twitter.com/Deadpoolverine/status/965369986356162560",NA,NA,0,2,"ANDROID","#blackpanther",1
2018-02-18 23:38:34,"In fact, the films antagonist is more the militant, ""kill whitey"" sort. #BlackPanther teaches us this sort of hate<e2><80><a6> https://t.co/ywdnD4ws8q","https://twitter.com/Deadpoolverine/status/965369983466332160",NA,NA,0,2,"ANDROID","#blackpanther",1
2018-02-18 23:38:34,"On my way! To take my best friend @SQUIDDYpants to see #BlackPanther #BestFriendGoals","https://twitter.com/Julian_Santana7/status/965369982841483264",NA,NA,0,2,"IPHONE","#blackpanther",1
2018-02-18 23:38:33,"Secured tickets to see #BlackPanther tomorrow afternoon.","https://twitter.com/simplyjuanita/status/965369979183841280",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:38:31,"Sorry, fam... I flexed my white privilege and saw #BlackPanther on opening weekend, even though I'm way too pale to<e2><80><a6> https://t.co/nhIB6LgaP5","https://twitter.com/Deadpoolverine/status/965369972871409664",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 23:38:31,"DINNER and a MOVIE with #MyTwin and #MySidekick #BlackPanther <e2><9c><8a><ed><a0><bc><ed><bf><be><e2><9c><8a><ed><a0><bc><ed><bf><be> https://t.co/8WkVVySiM4","https://twitter.com/Mz_Freeland/status/965369970422054912",NA,NA,0,3,"ANDROID","#blackpanther",1
2018-02-18 23:38:31,"The latest https://t.co/uaRh9tXoEi Daily! https://t.co/OoCWsdHMam #blackpanther","https://twitter.com/B_Boy_Barkly/status/965369969855909895",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:38:30,"$192 openings weekend.....Damn. Possibly $227 after Monday #blackpanther","https://twitter.com/SirBrewtonR/status/965369968211656705",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:38:28,"The spectrum of black female representation in this movie is worth the watch alone.
#BlackPanther https://t.co/AgpqRqpo3J","https://twitter.com/_puppydogtales/status/965369958866784258",NA,NA,4,8,"ANDROID","#blackpanther",1
2018-02-18 23:38:27,"Okay #BlackPanther was AMAZING! Top 5 Marvel movie AF.  Just got home and ready for stream, 10 minutes!","https://twitter.com/RoyalsGio/status/965369955725299713",NA,NA,1,2,"IPHONE","#blackpanther",1
2018-02-18 23:38:27,"I knew I would enjoy #BlackPanther, but never expected to fall in love again with this continent I call home. Thank<e2><80><a6> https://t.co/kXcjLsfUYN","https://twitter.com/free2bTkM/status/965369953053528064",NA,NA,1,3,"WEB","#blackpanther",1
2018-02-18 23:38:26,"So this what a belly of Jollof feels like...Lol

#BlackPanther #WakandaForever #Wakanda","https://twitter.com/jaycrooklyn/status/965369950734077953",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 23:38:26,"About to see #BlackPanther https://t.co/NKXsBBP4LQ","https://twitter.com/johnfmfilms/status/965369950360743936",NA,NA,1,45,"IPHONE","#blackpanther",1
2018-02-18 23:38:25,"Excited to finish out this awesome weekend by seeing #BlackPanther https://t.co/kTmkOLWQZz","https://twitter.com/jstoneyy/status/965369947273728001",NA,NA,0,4,"IPHONE","#blackpanther",1
2018-02-18 23:38:24,"I really wanted Nakia to die and her last words be <e2><80><9c>you don<e2><80><99>t deserves queen, you deserve a goddess<e2><80><9d> or some like l<e2><80><a6> https://t.co/oZrIoFwQRY","https://twitter.com/AmadridAndy/status/965369942886440960",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:38:24,"I love this.  #BlackPanther https://t.co/2ClFEK3qRi","https://twitter.com/baumsie/status/965369942735339521",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 23:38:22,"Tama yii dioli nagn si #BlackPanther aussi. I was so tempted to get off my seat and break into some Bara Mbaye say say <ed><a0><bd><ed><b9><85><ed><a0><bc><ed><bf><bf><ed><a0><bd><ed><b9><85><ed><a0><bc><ed><bf><bf><ed><a0><bd><ed><b9><85><ed><a0><bc><ed><bf><bf><ed><a0><bd><ed><b5><ba><ed><a0><bc><ed><bf><bf><ed><a0><bd><ed><b5><ba><ed><a0><bc><ed><bf><bf>","https://twitter.com/SeriousSalema/status/965369934871179265",NA,NA,0,4,"ANDROID","#blackpanther",1
2018-02-18 23:38:20,"Wakanda Forever #BlackPanther","https://twitter.com/sobriananthony/status/965369925949972480",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:38:20,"#BlackPanther was good af","https://twitter.com/leekizzle25/status/965369924989476864",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 23:38:20,"Okay so #BlackPanther was amazing <ed><a0><bd><ed><b8><8d> https://t.co/GPESlgn0uz","https://twitter.com/thisisgiannic/status/965369923773005824",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 23:38:19,"@FullTimeHoops1 All this #BlackPanther on my TL I was looking at your post like..""Why is he spelling Wakanda like... ohhhhhhh"" <ed><a0><be><ed><b4><a3><ed><a0><be><ed><b4><a3><ed><a0><be><ed><b4><a3>","https://twitter.com/Five5tarPlaya/status/965369921856192512",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 23:38:17,"GUYS. I'M IN LOVE WITH SHURI. #BlackPanther","https://twitter.com/Supyro/status/965369911911632897",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 23:38:17,"I think I want to see #BlackPanther again and soon.","https://twitter.com/deacon05oc/status/965369911831822337",NA,NA,1,2,"IPHONE","#blackpanther",1
2018-02-18 23:38:17,"Writing my next book with the Black Panther soundtrack and the movie's  score. AMAZING WORK. #ilovemusic #blackpanther","https://twitter.com/CWritewell/status/965369910535868416",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 23:38:16,"@usblm Kudos! <ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><bf><bb> #BlackPanther was really awesome!","https://twitter.com/iamdoworthy/status/965369908316942336",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 23:38:15,"I<e2><80><99>m the immortal giffing of @wcruz73 visa vie #BlackPanther https://t.co/THVCzeWODH","https://twitter.com/ChaisJordan/status/965369903023820800",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 23:38:14,"Just #finish #watching #BlackPanther  and right now I'm #drinking a #latte and is #strong in #caffeine <ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b8><8e><ed><a0><bd><ed><b0><ba><ed><a0><bd><ed><b8><80><e2><80><a6> https://t.co/IHuWzGCk8U","https://twitter.com/YoungSu_Lee2018/status/965369900511449093",NA,NA,0,0,"ANDROID","#blackpanther",1
2018-02-18 23:38:14,"@fiorebianca I know. It was so great seeing Oakland repped. #blackpanther","https://twitter.com/KBknowsbest/status/965369900188356609",NA,NA,0,1,"WEB","#blackpanther",1
2018-02-18 23:38:14,"IF U AINT SHAKIN MY HAND LIKE THEY DID ON BLACK PANTHER I DONT WANT IT!!!! <ed><a0><bd><ed><b9><85><ed><a0><bd><ed><b9><85><ed><a0><bd><ed><b9><85><ed><a0><bd><ed><b9><85> #blackpanther<e2><80><a6> https://t.co/oMNWjAYzIk","https://twitter.com/Reesie2144/status/965369899903279104",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 23:38:14,"Also, WOW the women in #BlackPanther were ALL badass! I love that they are the protectors, warriors and the ones yo<e2><80><a6> https://t.co/enLX21x2xi","https://twitter.com/naomilasagna/status/965369899701886976",NA,NA,0,2,"IPHONE","#blackpanther",1
